latitude,longitude
31.20769,121.43658599999999
31.195239,121.46878699999999
31.235891,121.411121
31.189487,121.40926499999999
31.203851,121.424781
31.296523,121.549554
31.248184,121.44090399999999
31.265974,121.46887799999999
31.279156,121.519008
31.240356,121.468733
31.317371,121.47933599999999
31.276708,121.464047
31.234962,121.495117
31.239373,121.52982499999999
31.231978,121.47246399999999
31.230186,121.478179
31.231778,121.527514
31.232644,121.504499
31.259872,121.240619
31.347644,121.41670699999999
31.226976,121.56145599999999
31.228071,121.567143
31.229485,121.589531
31.244268,121.563324
31.196218000000002,121.565446
31.276348,121.499011
31.213772,121.49346299999999
31.205243,121.435688
31.171313,121.46157699999999
31.192411,121.47040399999999
31.207143,121.48942699999999
31.24304,121.428185
31.245207,121.49125699999999
31.275235,121.47701699999999
31.296412,121.469859
30.926631,121.641279
30.919464,121.51601699999999
31.221577,121.477775
31.234686,121.513472
31.231935,121.555566
31.248403,121.513165
31.241694,121.54091799999999
31.233666,121.490752
30.85954,121.148893
31.103822,121.315424
31.149653,121.48552099999999
31.286618,121.437466
31.267392,121.423082
31.267234,121.37949499999999
31.240622,121.355024
31.257978,121.36520999999999
31.245225,121.56409099999999
31.175763,121.54636699999999
31.213741,121.629607
31.186906,121.455739
31.201818,121.47981
31.166998,121.443041
31.2106,121.39765799999999
31.207688,121.47454599999999
31.181842,121.412414
31.182279,121.47030699999999
31.304904,121.529026
31.246059,121.497936
30.838106,121.507362
31.225985,121.488428
31.236184,121.54467899999999
31.230734,121.55040699999999
31.23897,121.512819
31.242659,121.540458
30.927113,121.03682699999999
31.011983,121.072335
31.007967,121.264889
31.256204,121.401005
31.274722,121.40585499999999
31.213244,121.581915
31.230735,121.555038
31.205277,121.50417399999999
31.214307,121.583502
31.176684,121.584368
31.186813,121.380962
31.198907,121.476974
31.231195,121.365298
31.21468,121.43314799999999
31.260564,121.514198
31.284614,121.53823799999999
31.262668,121.51458799999999
31.188131,121.738436
31.230275,121.506802
31.225717,121.505614
31.238324,121.485417
31.233459,121.501166
31.153901,121.261699
31.236694,121.56824399999999
31.197955,121.473131
31.184065,121.423757
31.162953,121.42359599999999
31.164638,121.450785
31.1931,121.46908499999999
31.226735,121.506391
31.287592,121.45916899999999
31.293191,121.530332
31.295508,121.564135
31.242578,121.538625
31.2469,121.522285
31.231925,121.55262499999999
31.226908,121.487324
31.244718,121.53491899999999
31.226046,121.50654499999999
31.239796,121.521738
31.21662,121.48025299999999
31.103501,121.47505299999999
31.309072,121.48220599999999
31.210422,121.644403
31.22804,121.562163
31.23771,121.45342099999999
31.191657,121.478787
31.210672,121.408628
31.164502,121.46135
31.19623,121.46286099999999
31.191197,121.424689
31.235365,121.41852499999999
31.266625,121.522358
31.311226,121.574287
31.30609,121.549956
31.228211,121.478415
31.240151,121.54202599999999
31.223863,121.505174
30.732563,121.37760899999999
31.383252,121.279911
31.333148,121.299115
31.21169,121.547766
31.208183000000002,121.433949
31.233832,121.410051
31.25025,121.48397399999999
31.202597,121.552364
31.312825,121.559637
31.235016,121.490798
31.238764,121.51074
31.158986,121.160001
31.109741,121.429442
31.247453,121.490201
31.388244,121.27134099999999
31.257263000000002,121.37313499999999
31.229358,121.56684
31.191615,121.536458
31.223746,121.45553699999999
31.228459,121.42799699999999
31.201877,121.47701199999999
31.247062,121.44709499999999
31.289365,121.54965299999999
31.304704,121.55139899999999
31.231073,121.479913
31.23184,121.548715
31.231618,121.55351499999999
31.151552,121.14868399999999
31.040556,121.028949
31.000114,121.279654
30.732479,121.383106
31.36928,121.473101
31.157414,121.533417
31.209124,121.50177599999999
31.251835,121.580939
31.206434,121.491857
31.224088,121.581233
31.217835,121.46371599999999
31.206971,121.441362
31.239698,121.44471999999999
31.20885,121.478168
31.274666,121.48576299999999
31.267875,121.490433
31.279109,121.519605
31.231074,121.54968099999999
31.238684,121.51011799999999
31.254061,121.53420899999999
31.036913,121.305205
31.264763,121.37119899999999
31.220396,121.40324
31.174757,121.435615
31.184919,121.477814
31.237955,121.451685
31.238765,121.465907
31.247202,121.47478
31.051141,121.766629
31.192532,121.779264
31.298397,121.35609799999999
31.20849,121.50154699999999
31.236894,121.569976
31.210302,121.495447
31.184802,121.456964
31.250557,121.472347
31.314374,121.487838
30.928425,121.497641
30.918694,121.49619399999999
30.898102,121.192736
31.140925,120.960534
30.861366,121.13754499999999
31.167894,121.303704
31.207281,121.496026
31.201412,121.480296
31.239954,121.45118
30.885474,122.004984
31.241007,121.521687
31.206544,121.54910299999999
31.194124,121.415961
31.220501,121.453417
31.345129,121.172602
31.202205,121.51698499999999
31.221096,121.44842999999999
31.098958,121.486527
31.340444,121.618168
31.200711,121.418674
31.189547,121.46843299999999
31.185158,121.72442
31.147955,121.361182
31.232721,121.59271
31.264618,121.51512199999999
31.244116,121.473281
31.057903,121.814799
31.243302,121.56075799999999
31.26708,121.497063
31.125434,121.65455499999999
31.095291,121.348007
31.035889,121.24144199999999
31.255451,121.61928499999999
31.223766,121.579927
31.200315,121.424087
31.267661,121.50175499999999
31.259401,121.474099
31.238667,121.509957
31.215948,121.490309
31.238274,121.540909
31.206688,121.462537
31.31473,121.521642
31.347566,121.544809
31.20954,121.66193
31.206434,121.43889399999999
31.194081,121.735461
31.234879,121.48591599999999
31.234757,121.459082
31.216233,121.44344
31.185271,121.46689099999999
31.17318,121.40715999999999
31.19417,121.407721
31.22425,121.41170899999999
31.27204,121.531239
31.188887,121.467754
31.213773,121.49450499999999
31.238694,121.515951
31.025074,121.292582
31.400254,121.51392999999999
31.331043,121.47397199999999
31.352507,121.28796
31.22687,121.565845
31.255544,121.46560199999999
31.208847,121.489238
31.236833,121.537115
31.235669,121.521508
31.236582,121.51086099999999
31.174529,121.133512
31.197383,121.42500299999999
31.20616,121.461709
31.251953,121.534531
31.256488,121.38965599999999
31.230521,121.496556
31.244025,121.518918
31.334624,121.31849299999999
31.253674,121.495358
31.242614,121.52127499999999
31.101047,121.48150299999999
30.732352,121.376584
31.351557,121.620131
31.407196,121.28593
31.232399,121.554047
31.2352,121.518305
31.148846,121.165509
31.263736,121.63401499999999
31.241955,121.574366
31.301827,121.547085
31.289672,121.53321199999999
31.293316,121.518863
31.222753,121.47687499999999
31.149661,121.437839
31.19636,121.64765799999999
31.232591,121.42746
31.292455,121.19089799999999
31.217809,121.427195
31.184582,121.47725299999999
31.287848,121.53887599999999
31.329961,121.66543499999999
31.23335,121.51854999999999
31.049503,121.243815
31.206681,121.509091
31.207191,121.43978
31.28532,121.537589
31.29565,121.52030699999999
31.287968,121.453952
30.727879,121.368355
31.269859,121.602948
31.164285,121.414183
31.016281,121.25978699999999
31.291247,121.457359
31.407889,121.514198
31.192709,121.543155
31.180949000000002,121.439977
31.062958,121.559401
31.223653,121.508344
31.140441,121.377623
31.243872,121.553553
31.22335,121.576169
31.253,121.463871
31.312495,121.55724599999999
31.235045,121.51826
31.176441,121.337718
31.21393,121.618344
31.208871,121.430295
31.240959,121.465364
31.17155,121.82341299999999
31.297253,121.529152
31.16857,121.436314
31.253824,121.42851499999999
31.213621,121.56605499999999
31.005468,121.456786
31.263769,121.563925
31.298114,121.534053
31.291822,121.521689
31.231827,121.538794
30.743739,121.402957
30.812243,121.378284
31.248301,121.51588
31.20214,121.41861399999999
31.235051,121.502111
31.234569,121.487799
31.254247,121.42338199999999
31.393139,121.47360499999999
31.297898,121.56571799999999
31.241097,121.507696
31.245191,121.520243
31.323316,121.637632
31.208429,121.43141
31.219707,121.48507199999999
31.092512,121.418475
31.260197,121.481544
31.245956,121.50329599999999
31.23381,121.512986
31.232509,121.51105299999999
31.263198,121.36626199999999
31.196186,121.42681599999999
31.240779,121.53998
31.331527,121.665621
31.17939,121.419146
31.238174,121.49212299999999
31.230061,121.503678
31.249776,121.51636599999999
31.234027,121.55170299999999
30.960584,121.185046
31.217223,121.496045
31.035988,121.264698
31.061853,121.42177099999999
31.114934,121.426932
31.345419,121.618602
31.3359,121.629087
31.39423,121.53258699999999
31.31796,121.417913
31.156757,121.53989899999999
31.249701,121.624656
31.150836,121.529246
31.228406,121.567278
31.264827,121.55427999999999
31.247719,121.62353499999999
31.227053,121.449956
31.179505,121.40612999999999
31.182216,121.476491
31.208364,121.47616199999999
31.167616,121.37481799999999
31.237927,121.434022
31.157169,121.395648
31.183501,121.427354
31.213359,121.46002899999999
31.199208,121.419986
31.239834,121.450655
31.284722,121.483592
31.231635,121.76826
31.226241,121.50969599999999
31.156374,121.16488299999999
31.155073,121.129151
31.374184,121.52572599999999
31.209008,121.504331
31.246157,121.56868399999999
31.197093,121.591318
31.227088,121.563665
31.235607,121.45387
30.973762,121.484203
31.221945,121.505012
31.036025,121.490285
31.107937,121.53437
31.269187,121.40469999999999
31.283613,121.563734
31.228429,121.568552
31.19966,121.505545
31.199904,121.441108
31.233987,121.388843
31.195232,121.47154599999999
31.249691,121.48972699999999
31.275469,121.507134
31.323603,121.51511599999999
30.799602,121.224897
30.898245,121.957996
31.051867,121.191037
31.412115,121.49143199999999
31.2188,121.30667799999999
31.254807,121.422524
31.214104,121.51440799999999
31.234556,121.422736
31.205726,121.48922499999999
31.267724,121.546629
31.249541,121.47323999999999
31.233427,121.51574099999999
31.23187,121.54153799999999
31.233429,121.550618
31.202708,121.44549699999999
31.201257000000002,121.43646
31.222765,121.38950299999999
31.238069,121.702174
31.132307,121.637789
31.032344,121.545976
31.228209,121.509294
31.24381,121.41130799999999
31.254433,121.650025
31.191454,121.425022
31.212118,121.46373
31.232504,121.486171
31.273868,121.567219
31.179374,121.47446699999999
31.271509000000002,121.500737
31.276388,121.51061399999999
31.246944,121.522651
31.234898,121.51294999999999
31.224787,121.56044999999999
31.217562,121.465741
31.276574,121.462718
31.23632,121.507885
31.249687,121.527282
31.020866,121.34034199999999
31.260083,121.11299799999999
31.253893,121.547041
31.209923,121.448703
31.258776,121.49051999999999
31.267968,121.682886
31.245386,121.517242
30.897366,121.27650299999999
31.003965,121.223175
31.215128,121.560076
31.199094,121.616175
31.294323,121.521666
31.252579,121.494013
31.152469,121.789959
31.238067,121.51894499999999
31.233521,121.48563899999999
31.243241,121.497602
31.045558,121.267077
31.186801,121.38825
31.246798,121.454633
30.826163,121.49511199999999
31.17867,121.32004599999999
30.728033,121.344927
31.349002,121.605598
31.217332,121.42826099999999
31.232342,121.440721
31.216178,121.45379199999999
31.19654,121.45902699999999
31.221358,121.50692199999999
31.215607,121.502736
31.280867,121.40433999999999
31.235543,121.40190299999999
31.199466,121.45951799999999
31.403007,121.499663
31.174188,121.550703
31.2305,121.508662
31.197869,121.558775
31.244793,121.56133399999999
31.188031,121.445295
31.185273,121.465116
31.194065,121.46546
